# frame_skip_agent_A, frame_skip_agent_B, episode, score_A, score_B, reward
21,11,58,9,9,0
21,11,59,14,9,5
21,11,60,15,18,-3
21,11,61,12,7,5
21,11,62,11,14,-3
21,11,63,9,12,-3
21,11,64,6,20,-14
21,11,65,17,16,1
21,11,66,13,26,-13
21,11,67,15,19,-4
21,11,68,10,18,-8
21,11,69,13,19,-6
21,11,70,8,7,1
21,11,71,12,13,-1
21,11,72,12,12,0
21,11,73,6,10,-4
21,11,74,10,15,-5
21,11,75,10,26,-16
21,11,76,13,17,-4
21,11,77,29,22,7
21,11,78,18,12,6
21,11,79,20,14,6
21,11,80,9,15,-6
21,11,81,10,30,-20
21,11,82,21,28,-7
21,11,83,22,29,-7
21,11,84,17,25,-8
21,11,85,18,23,-5
21,11,86,12,22,-10
21,11,87,8,15,-7
21,11,88,17,15,2
21,11,89,10,22,-12
21,11,90,19,21,-2
21,11,91,18,20,-2
21,11,92,15,12,3
21,11,93,10,16,-6
21,11,94,10,14,-4
21,11,95,2,17,-15
21,11,96,14,15,-1
21,11,97,11,25,-14
21,11,98,9,5,4
21,11,99,22,21,1
21,11,100,10,26,-16
21,11,101,14,18,-4
21,11,102,18,19,-1
21,11,103,9,30,-21
21,11,104,17,21,-4
21,11,105,16,31,-15
21,11,106,20,18,2
21,11,107,12,9,3
21,11,108,7,18,-11
21,11,109,15,10,5
21,11,110,9,8,1
21,11,111,8,14,-6
21,11,112,21,33,-12
21,11,113,26,26,0
21,11,114,9,13,-4
21,11,115,8,9,-1
21,11,116,7,3,4
21,11,117,11,29,-18
21,11,118,13,21,-8
21,11,119,4,14,-10
21,11,120,17,21,-4
21,11,121,10,10,0
21,11,122,17,15,2
21,11,123,13,11,2
21,11,124,26,32,-6
21,11,125,3,27,-24
21,11,126,17,10,7
21,11,127,19,29,-10
21,11,128,15,21,-6
21,11,129,11,17,-6
21,11,130,16,25,-9
21,11,131,6,13,-7
21,11,132,4,6,-2
21,11,133,18,33,-15
21,11,134,21,16,5
21,11,135,8,17,-9
21,11,136,11,17,-6
21,11,137,11,17,-6
21,11,138,12,17,-5
21,11,139,17,17,0
21,11,140,10,7,3
21,11,141,15,33,-18
21,11,142,1,10,-9
21,11,143,9,17,-8
21,11,144,12,22,-10
21,11,145,11,13,-2
21,11,146,17,16,1
21,11,147,20,15,5
21,11,148,14,15,-1
21,11,149,12,17,-5
21,11,150,8,17,-9
21,11,151,7,34,-27
21,11,152,6,32,-26
21,11,153,8,16,-8
21,11,154,13,25,-12
21,11,155,22,14,8
21,11,156,10,18,-8
21,11,157,21,29,-8
21,11,158,6,11,-5
21,11,159,7,27,-20
21,11,160,16,28,-12
21,11,161,20,19,1
21,11,162,11,16,-5
21,11,163,7,7,0
21,11,164,7,11,-4
21,11,165,9,21,-12
21,11,166,18,24,-6
21,11,167,10,16,-6
21,11,168,9,9,0
21,11,169,17,24,-7
21,11,170,11,18,-7
21,11,171,6,11,-5
21,11,172,11,26,-15
21,11,173,11,7,4
21,11,174,21,39,-18
21,11,175,12,10,2
21,11,176,16,16,0
21,11,177,7,26,-19
21,11,178,14,13,1
21,11,179,17,14,3
21,11,180,3,12,-9
21,11,181,17,21,-4
21,11,182,15,11,4
21,11,183,10,21,-11
21,11,184,12,23,-11
21,11,185,10,11,-1
21,11,186,17,15,2
21,11,187,11,15,-4
21,11,188,13,22,-9
21,11,189,10,29,-19
21,11,190,12,26,-14
21,11,191,17,21,-4
21,11,192,5,21,-16
21,11,193,13,16,-3
21,11,194,14,18,-4
21,11,195,11,16,-5
21,11,196,17,16,1
21,11,197,12,19,-7
21,11,198,13,20,-7
21,11,199,19,19,0
21,11,200,7,11,-4
21,11,201,13,31,-18
21,11,202,12,14,-2
21,11,203,9,12,-3
21,11,204,10,11,-1
21,11,205,15,16,-1
21,11,206,13,18,-5
21,11,207,9,26,-17
21,11,208,17,30,-13
21,11,209,25,20,5
21,11,210,11,18,-7
21,11,211,14,16,-2
21,11,212,21,25,-4
21,11,213,4,22,-18
21,11,214,25,27,-2
21,11,215,10,24,-14
21,11,216,26,25,1
21,11,217,23,20,3
21,11,218,13,17,-4
21,11,219,24,19,5
21,11,220,22,18,4
21,11,221,8,12,-4
21,11,222,19,5,14
21,11,223,30,22,8
21,11,224,5,14,-9
21,11,225,13,19,-6
21,11,226,19,23,-4
21,11,227,8,20,-12
21,11,228,10,9,1
21,11,229,6,18,-12
21,11,230,19,28,-9
21,11,231,11,13,-2
21,11,232,5,11,-6
21,11,233,11,16,-5
21,11,234,16,19,-3
21,11,235,17,20,-3
21,11,236,14,34,-20
21,11,237,10,18,-8
21,11,238,24,19,5
21,11,239,11,16,-5
21,11,240,19,20,-1
21,11,241,10,11,-1
21,11,242,15,19,-4
21,11,243,13,16,-3
21,11,244,11,18,-7
21,11,245,9,35,-26
21,11,246,10,17,-7
21,11,247,7,17,-10
21,11,248,10,20,-10
21,11,249,8,17,-9
21,11,250,11,16,-5
21,11,251,16,18,-2
21,11,252,13,13,0
21,11,253,15,20,-5
21,11,254,21,17,4
21,11,255,12,17,-5
21,11,256,15,29,-14
21,11,257,11,22,-11
21,11,258,13,16,-3
21,11,259,9,22,-13
21,11,260,18,5,13
21,11,261,13,21,-8
21,11,262,5,12,-7
21,11,263,12,14,-2
21,11,264,11,10,1
21,11,265,14,15,-1
21,11,266,14,4,10
21,11,267,10,20,-10
21,11,268,15,22,-7
21,11,269,5,13,-8
21,11,270,7,10,-3
21,11,271,21,21,0
21,11,272,9,23,-14
21,11,273,10,17,-7
21,11,274,13,13,0
21,11,275,16,25,-9
21,11,276,7,16,-9
21,11,277,10,26,-16
21,11,278,12,20,-8
21,11,279,8,8,0
21,11,280,12,16,-4
21,11,281,9,17,-8
21,11,282,10,18,-8
21,11,283,20,18,2
21,11,284,14,12,2
21,11,285,14,35,-21
21,11,286,11,15,-4
21,11,287,10,20,-10
21,11,288,19,23,-4
21,11,289,8,3,5
21,11,290,18,26,-8
21,11,291,19,15,4
21,11,292,14,16,-2
21,11,293,6,17,-11
21,11,294,7,12,-5
21,11,295,15,23,-8
21,11,296,13,23,-10
21,11,297,10,31,-21
21,11,298,19,19,0
21,11,299,17,23,-6
21,12,0,17,12,5
21,12,1,20,20,0
21,12,2,18,15,3
21,12,3,21,25,-4
21,12,4,9,5,4
21,12,5,9,17,-8
21,12,6,4,9,-5
21,12,7,19,20,-1
21,12,8,6,22,-16
21,12,9,12,12,0
21,12,10,7,20,-13
21,12,11,9,22,-13
21,12,12,17,30,-13
21,12,13,18,13,5
21,12,14,8,13,-5
21,12,15,8,19,-11
21,12,16,24,18,6
21,12,17,10,14,-4
21,12,18,11,17,-6
21,12,19,23,18,5
21,12,20,7,16,-9
21,12,21,5,10,-5
21,12,22,23,28,-5
21,12,23,7,19,-12
21,12,24,3,22,-19
21,12,25,14,15,-1
21,12,26,13,13,0
21,12,27,12,5,7
21,12,28,9,9,0
21,12,29,7,18,-11
21,12,30,17,15,2
21,12,31,16,26,-10
21,12,32,14,21,-7
21,12,33,13,20,-7
21,12,34,7,36,-29
21,12,35,21,31,-10
21,12,36,17,20,-3
21,12,37,13,17,-4
21,12,38,21,11,10
21,12,39,13,14,-1
21,12,40,1,15,-14
21,12,41,16,22,-6
21,12,42,19,23,-4
21,12,43,20,14,6
21,12,44,13,15,-2
21,12,45,8,24,-16
21,12,46,9,13,-4
21,12,47,9,14,-5
21,12,48,11,12,-1
21,12,49,13,17,-4
21,12,50,6,22,-16
21,12,51,6,24,-18
21,12,52,4,11,-7
21,12,53,8,11,-3
21,12,54,13,23,-10
21,12,55,6,15,-9
21,12,56,14,15,-1
21,12,57,21,27,-6
21,12,58,8,14,-6
21,12,59,12,7,5
21,12,60,18,25,-7
21,12,61,15,7,8
21,12,62,9,23,-14
21,12,63,7,15,-8
21,12,64,11,7,4
21,12,65,6,8,-2
21,12,66,18,33,-15
21,12,67,13,8,5
21,12,68,22,15,7
21,12,69,13,14,-1
21,12,70,3,8,-5
21,12,71,20,15,5
21,12,72,20,15,5
21,12,73,12,12,0
21,12,74,12,28,-16
21,12,75,16,27,-11
21,12,76,19,21,-2
21,12,77,14,15,-1
21,12,78,15,21,-6
21,12,79,14,8,6
21,12,80,12,11,1
21,12,81,10,12,-2
21,12,82,19,22,-3
21,12,83,14,14,0
21,12,84,10,15,-5
21,12,85,17,15,2
21,12,86,21,15,6
21,12,87,15,23,-8
21,12,88,6,9,-3
21,12,89,12,13,-1
21,12,90,15,8,7
21,12,91,9,14,-5
21,12,92,6,18,-12
21,12,93,9,9,0
21,12,94,15,14,1
21,12,95,11,28,-17
21,12,96,12,15,-3
21,12,97,13,8,5
21,12,98,8,14,-6
21,12,99,7,33,-26
21,12,100,20,18,2
21,12,101,17,27,-10
21,12,102,19,27,-8
21,12,103,14,19,-5
21,12,104,19,22,-3
21,12,105,12,22,-10
21,12,106,21,17,4
21,12,107,21,16,5
21,12,108,7,17,-10
21,12,109,14,24,-10
21,12,110,7,16,-9
21,12,111,11,17,-6
21,12,112,11,12,-1
21,12,113,16,18,-2
21,12,114,20,34,-14
21,12,115,8,19,-11
21,12,116,14,15,-1
21,12,117,9,15,-6
21,12,118,19,21,-2
21,12,119,19,32,-13
21,12,120,14,23,-9
21,12,121,21,17,4
21,12,122,15,18,-3
21,12,123,13,14,-1
21,12,124,21,20,1
21,12,125,7,19,-12
21,12,126,9,21,-12
21,12,127,17,13,4
21,12,128,6,8,-2
21,12,129,7,19,-12
21,12,130,7,19,-12
21,12,131,13,15,-2
21,12,132,12,9,3
21,12,133,13,24,-11
21,12,134,6,12,-6
21,12,135,15,20,-5
21,12,136,18,27,-9
21,12,137,8,21,-13
21,12,138,3,18,-15
21,12,139,13,19,-6
21,12,140,16,8,8
21,12,141,20,22,-2
21,12,142,9,20,-11
21,12,143,13,17,-4
21,12,144,5,10,-5
21,12,145,7,16,-9
21,12,146,9,15,-6
21,12,147,17,16,1
21,12,148,13,10,3
21,12,149,3,7,-4
21,12,150,17,19,-2
21,12,151,4,7,-3
21,12,152,18,19,-1
21,12,153,20,21,-1
21,12,154,4,16,-12
21,12,155,22,38,-16
21,12,156,8,25,-17
21,12,157,23,17,6
21,12,158,6,15,-9
21,12,159,20,34,-14
21,12,160,26,24,2
21,12,161,14,8,6
21,12,162,21,22,-1
21,12,163,17,23,-6
21,12,164,21,17,4
21,12,165,12,19,-7
21,12,166,12,26,-14
21,12,167,6,11,-5
21,12,168,11,24,-13
21,12,169,6,19,-13
21,12,170,10,31,-21
21,12,171,18,21,-3
21,12,172,12,29,-17
21,12,173,11,14,-3
21,12,174,21,23,-2
21,12,175,17,17,0
21,12,176,6,11,-5
21,12,177,15,14,1
21,12,178,19,12,7
21,12,179,19,24,-5
21,12,180,13,18,-5
21,12,181,14,19,-5
21,12,182,11,17,-6
21,12,183,7,26,-19
21,12,184,12,18,-6
21,12,185,12,23,-11
21,12,186,8,11,-3
21,12,187,16,41,-25
21,12,188,6,20,-14
21,12,189,11,29,-18
21,12,190,13,26,-13
21,12,191,24,32,-8
21,12,192,9,27,-18
21,12,193,8,8,0
21,12,194,9,14,-5
21,12,195,16,15,1
21,12,196,19,15,4
21,12,197,11,25,-14
21,12,198,13,10,3
21,12,199,8,6,2
21,12,200,15,17,-2
21,12,201,11,21,-10
21,12,202,16,13,3
21,12,203,28,16,12
21,12,204,4,15,-11
21,12,205,22,32,-10
21,12,206,22,22,0
21,12,207,14,26,-12
21,12,208,13,34,-21
21,12,209,3,12,-9
21,12,210,15,17,-2
21,12,211,8,20,-12
21,12,212,13,18,-5
21,12,213,6,5,1
21,12,214,26,17,9
21,12,215,10,29,-19
21,12,216,13,31,-18
21,12,217,24,18,6
21,12,218,29,38,-9
21,12,219,15,21,-6
21,12,220,10,17,-7
21,12,221,10,18,-8
21,12,222,3,20,-17
21,12,223,15,24,-9
21,12,224,10,3,7
21,12,225,23,22,1
21,12,226,10,10,0
21,12,227,15,17,-2
21,12,228,16,17,-1
21,12,229,7,17,-10
21,12,230,5,14,-9
21,12,231,7,21,-14
21,12,232,6,14,-8
21,12,233,7,16,-9
21,12,234,7,22,-15
21,12,235,9,11,-2
21,12,236,21,21,0
21,12,237,23,22,1
21,12,238,16,14,2
21,12,239,16,16,0
21,12,240,11,22,-11
21,12,241,18,26,-8
21,12,242,16,9,7
21,12,243,13,13,0
21,12,244,9,9,0
21,12,245,13,21,-8
21,12,246,12,23,-11
21,12,247,15,16,-1
21,12,248,10,12,-2
21,12,249,9,24,-15
21,12,250,12,21,-9
21,12,251,8,19,-11
21,12,252,6,10,-4
21,12,253,23,18,5
21,12,254,21,18,3
21,12,255,6,22,-16
21,12,256,13,19,-6
21,12,257,9,17,-8
21,12,258,6,9,-3
21,12,259,9,20,-11
21,12,260,13,25,-12
21,12,261,14,20,-6
21,12,262,20,21,-1
21,12,263,11,30,-19
21,12,264,7,15,-8
21,12,265,10,13,-3
21,12,266,5,24,-19
21,12,267,13,25,-12
21,12,268,20,34,-14
21,12,269,10,21,-11
21,12,270,5,10,-5
21,12,271,18,16,2
21,12,272,6,15,-9
21,12,273,11,20,-9
21,12,274,7,9,-2
21,12,275,4,10,-6
21,12,276,9,16,-7
21,12,277,13,14,-1
21,12,278,6,18,-12
21,12,279,7,10,-3
21,12,280,13,5,8
21,12,281,12,14,-2
21,12,282,12,1,11
21,12,283,13,20,-7
21,12,284,19,14,5
21,12,285,14,23,-9
21,12,286,9,18,-9
21,12,287,14,16,-2
21,12,288,19,26,-7
21,12,289,13,19,-6
21,12,290,20,15,5
21,12,291,7,16,-9
21,12,292,13,18,-5
21,12,293,16,30,-14
21,12,294,6,12,-6
21,12,295,19,9,10
21,12,296,26,29,-3
21,12,297,8,15,-7
21,12,298,13,13,0
21,12,299,19,16,3
21,13,0,13,21,-8
21,13,1,12,9,3
21,13,2,8,9,-1
21,13,3,14,18,-4
21,13,4,12,29,-17
21,13,5,8,22,-14
21,13,6,21,19,2
21,13,7,20,13,7
21,13,8,12,20,-8
21,13,9,12,18,-6
21,13,10,13,23,-10
21,13,11,9,30,-21
21,13,12,8,17,-9
21,13,13,9,16,-7
21,13,14,24,35,-11
21,13,15,23,27,-4
21,13,16,11,9,2
21,13,17,12,17,-5
21,13,18,5,16,-11
21,13,19,5,10,-5
21,13,20,14,33,-19
21,13,21,7,25,-18
21,13,22,29,13,16
21,13,23,15,13,2
21,13,24,15,17,-2
21,13,25,14,23,-9
21,13,26,8,21,-13
21,13,27,20,17,3
21,13,28,16,30,-14
21,13,29,12,5,7
21,13,30,15,14,1
21,13,31,5,11,-6
21,13,32,15,19,-4
21,13,33,10,19,-9
21,13,34,18,16,2
21,13,35,16,20,-4
21,13,36,9,25,-16
21,13,37,13,14,-1
21,13,38,17,31,-14
21,13,39,7,9,-2
21,13,40,14,13,1
21,13,41,19,24,-5
21,13,42,10,20,-10
21,13,43,12,16,-4
21,13,44,12,15,-3
21,13,45,18,30,-12
21,13,46,19,22,-3
21,13,47,13,29,-16
21,13,48,10,39,-29
21,13,49,4,10,-6
21,13,50,8,10,-2
21,13,51,20,23,-3
21,13,52,14,22,-8
21,13,53,15,31,-16
21,13,54,8,12,-4
21,13,55,9,14,-5
21,13,56,12,13,-1
21,13,57,7,18,-11
21,13,58,11,11,0
21,13,59,6,16,-10
21,13,60,16,13,3
21,13,61,15,16,-1
21,13,62,17,11,6
21,13,63,16,13,3
21,13,64,11,20,-9
21,13,65,18,18,0
21,13,66,18,18,0
21,13,67,5,17,-12
21,13,68,7,8,-1
21,13,69,11,14,-3
21,13,70,11,12,-1
21,13,71,13,13,0
21,13,72,12,14,-2
21,13,73,6,13,-7
21,13,74,14,15,-1
21,13,75,11,14,-3
21,13,76,11,14,-3
21,13,77,9,12,-3
21,13,78,6,19,-13
21,13,79,31,27,4
21,13,80,10,18,-8
21,13,81,11,31,-20
21,13,82,13,22,-9
21,13,83,9,14,-5
21,13,84,11,24,-13
21,13,85,17,17,0
21,13,86,12,19,-7
21,13,87,9,14,-5
21,13,88,16,13,3
21,13,89,23,28,-5
21,13,90,9,26,-17
21,13,91,18,28,-10
21,13,92,7,21,-14
21,13,93,12,24,-12
21,13,94,16,10,6
21,13,95,19,16,3
21,13,96,10,13,-3
21,13,97,16,28,-12
21,13,98,10,25,-15
21,13,99,13,15,-2
21,13,100,18,27,-9
21,13,101,9,14,-5
21,13,102,23,11,12
21,13,103,9,13,-4
21,13,104,10,9,1
21,13,105,22,27,-5
21,13,106,11,28,-17
21,13,107,13,14,-1
21,13,108,17,29,-12
21,13,109,16,20,-4
21,13,110,18,34,-16
21,13,111,17,9,8
21,13,112,10,21,-11
21,13,113,19,23,-4
21,13,114,10,13,-3
21,13,115,16,13,3
21,13,116,17,34,-17
21,13,117,21,27,-6
21,13,118,9,6,3
21,13,119,14,14,0
21,13,120,13,24,-11
21,13,121,13,15,-2
21,13,122,17,29,-12
21,13,123,16,24,-8
21,13,124,5,24,-19
21,13,125,19,15,4
21,13,126,11,11,0
21,13,127,16,14,2
21,13,128,10,14,-4
21,13,129,12,6,6
21,13,130,20,39,-19
21,13,131,11,14,-3
21,13,132,4,11,-7
21,13,133,5,13,-8
21,13,134,18,17,1
21,13,135,11,21,-10
21,13,136,5,14,-9
21,13,137,9,29,-20
21,13,138,14,11,3
21,13,139,11,15,-4
21,13,140,4,16,-12
21,13,141,12,10,2
21,13,142,10,19,-9
21,13,143,9,23,-14
21,13,144,30,22,8
21,13,145,11,15,-4
21,13,146,18,32,-14
21,13,147,10,13,-3
21,13,148,2,14,-12
21,13,149,17,30,-13
21,13,150,8,11,-3
21,13,151,16,14,2
21,13,152,11,13,-2
21,13,153,25,22,3
21,13,154,14,24,-10
21,13,155,14,18,-4
21,13,156,16,25,-9
21,13,157,8,9,-1
21,13,158,15,17,-2
21,13,159,6,10,-4
21,13,160,11,8,3
21,13,161,19,22,-3
21,13,162,17,20,-3
21,13,163,13,19,-6
21,13,164,13,17,-4
21,13,165,10,19,-9
21,13,166,10,22,-12
21,13,167,8,22,-14
21,13,168,11,11,0
21,13,169,6,13,-7
21,13,170,13,13,0
21,13,171,11,12,-1
21,13,172,18,29,-11
21,13,173,10,8,2
21,13,174,7,6,1
21,13,175,21,6,15
21,13,176,13,28,-15
21,13,177,13,10,3
21,13,178,23,29,-6
21,13,179,8,18,-10
21,13,180,5,13,-8
21,13,181,13,36,-23
21,13,182,3,20,-17
21,13,183,11,13,-2
21,13,184,6,18,-12
21,13,185,21,18,3
21,13,186,7,20,-13
21,13,187,7,25,-18
21,13,188,14,14,0
21,13,189,21,16,5
21,13,190,10,22,-12
21,13,191,7,16,-9
21,13,192,8,18,-10
21,13,193,10,11,-1
21,13,194,4,17,-13
21,13,195,6,16,-10
21,13,196,16,18,-2
21,13,197,19,31,-12
21,13,198,7,7,0
21,13,199,7,27,-20
21,13,200,9,10,-1
21,13,201,6,25,-19
21,13,202,24,26,-2
21,13,203,20,27,-7
21,13,204,20,17,3
21,13,205,8,17,-9
21,13,206,5,7,-2
21,13,207,8,14,-6
21,13,208,12,15,-3
21,13,209,13,33,-20
21,13,210,19,33,-14
21,13,211,12,16,-4
21,13,212,11,10,1
21,13,213,13,26,-13
21,13,214,7,9,-2
21,13,215,12,13,-1
21,13,216,9,26,-17
21,13,217,8,34,-26
21,13,218,24,20,4
21,13,219,17,20,-3
21,13,220,13,14,-1
21,13,221,9,18,-9
21,13,222,12,9,3
21,13,223,5,17,-12
21,13,224,8,21,-13
21,13,225,26,22,4
21,13,226,12,20,-8
21,13,227,6,16,-10
21,13,228,17,11,6
21,13,229,9,18,-9
21,13,230,8,26,-18
21,13,231,13,10,3
21,13,232,8,18,-10
21,13,233,7,13,-6
21,13,234,10,16,-6
21,13,235,19,19,0
21,13,236,8,11,-3
21,13,237,15,19,-4
21,13,238,8,15,-7
21,13,239,16,21,-5
21,13,240,15,24,-9
21,13,241,5,21,-16
21,13,242,14,20,-6
21,13,243,3,21,-18
21,13,244,6,19,-13
21,13,245,10,10,0
21,13,246,5,27,-22
21,13,247,12,17,-5
21,13,248,23,15,8
21,13,249,7,20,-13
21,13,250,11,25,-14
21,13,251,11,13,-2
21,13,252,21,19,2
21,13,253,25,21,4
21,13,254,11,18,-7
21,13,255,14,21,-7
21,13,256,30,31,-1
21,13,257,8,9,-1
21,13,258,14,24,-10
21,13,259,8,25,-17
21,13,260,11,15,-4
21,13,261,14,8,6
21,13,262,7,10,-3
21,13,263,11,13,-2
21,13,264,21,20,1
21,13,265,5,19,-14
21,13,266,9,13,-4
21,13,267,14,18,-4
21,13,268,9,17,-8
21,13,269,16,28,-12
21,13,270,16,19,-3
21,13,271,24,22,2
21,13,272,13,25,-12
21,13,273,6,12,-6
21,13,274,7,11,-4
21,13,275,16,17,-1
21,13,276,11,5,6
21,13,277,14,16,-2
21,13,278,12,20,-8
21,13,279,8,23,-15
21,13,280,14,18,-4
21,13,281,18,14,4
21,13,282,11,25,-14
21,13,283,9,22,-13
21,13,284,19,10,9
21,13,285,12,20,-8
21,13,286,17,12,5
21,13,287,13,12,1
21,13,288,15,28,-13
21,13,289,19,28,-9
21,13,290,6,13,-7
21,13,291,19,35,-16
21,13,292,13,25,-12
21,13,293,3,12,-9
21,13,294,5,14,-9
21,13,295,17,20,-3
21,13,296,17,16,1
21,13,297,9,31,-22
21,13,298,20,24,-4
21,13,299,8,7,1
21,14,0,8,24,-16
21,14,1,13,15,-2
21,14,2,13,9,4
21,14,3,8,17,-9
21,14,4,21,26,-5
21,14,5,15,10,5
21,14,6,14,18,-4
21,14,7,13,21,-8
21,14,8,9,16,-7
21,14,9,11,24,-13
21,14,10,17,25,-8
21,14,11,7,14,-7
21,14,12,11,13,-2
21,14,13,8,14,-6
21,14,14,11,13,-2
21,14,15,15,27,-12
21,14,16,8,22,-14
21,14,17,18,23,-5
21,14,18,11,23,-12
21,14,19,11,16,-5
21,14,20,15,21,-6
21,14,21,8,13,-5
21,14,22,17,36,-19
21,14,23,17,20,-3
21,14,24,13,19,-6
21,14,25,15,18,-3
21,14,26,16,13,3
21,14,27,5,17,-12
21,14,28,18,28,-10
21,14,29,10,21,-11
21,14,30,11,15,-4
21,14,31,17,14,3
21,14,32,7,24,-17
21,14,33,12,24,-12
21,14,34,9,15,-6
21,14,35,9,27,-18
21,14,36,20,16,4
21,14,37,4,10,-6
21,14,38,15,23,-8
21,14,39,11,10,1
21,14,40,27,25,2
21,14,41,12,15,-3
21,14,42,12,12,0
21,14,43,8,23,-15
21,14,44,9,14,-5
21,14,45,15,25,-10
21,14,46,24,14,10
21,14,47,25,11,14
21,14,48,16,22,-6
21,14,49,13,17,-4
21,14,50,15,16,-1
21,14,51,19,41,-22
21,14,52,11,8,3
21,14,53,12,12,0
21,14,54,11,12,-1
21,14,55,25,10,15
21,14,56,7,20,-13
21,14,57,8,18,-10
21,14,58,8,10,-2
21,14,59,14,27,-13
21,14,60,14,18,-4
21,14,61,23,34,-11
21,14,62,11,12,-1
21,14,63,16,22,-6
21,14,64,15,20,-5
21,14,65,14,19,-5
21,14,66,14,12,2
21,14,67,15,23,-8
21,14,68,21,19,2
21,14,69,7,17,-10
21,14,70,16,22,-6
21,14,71,8,14,-6
21,14,72,10,10,0
21,14,73,15,13,2
21,14,74,20,14,6
21,14,75,14,19,-5
21,14,76,13,26,-13
21,14,77,13,26,-13
21,14,78,12,17,-5
21,14,79,10,16,-6
21,14,80,9,18,-9
21,14,81,18,30,-12
21,14,82,7,13,-6
21,14,83,9,17,-8
21,14,84,10,17,-7
21,14,85,11,11,0
21,14,86,11,15,-4
21,14,87,11,19,-8
21,14,88,20,16,4
21,14,89,11,4,7
21,14,90,8,21,-13
21,14,91,14,17,-3
21,14,92,15,27,-12
21,14,93,16,17,-1
21,14,94,8,25,-17
21,14,95,11,14,-3
21,14,96,11,19,-8
21,14,97,5,21,-16
21,14,98,16,21,-5
21,14,99,12,16,-4
21,14,100,6,15,-9
21,14,101,12,16,-4
21,14,102,7,11,-4
21,14,103,17,19,-2
21,14,104,9,18,-9
21,14,105,8,31,-23
21,14,106,17,18,-1
21,14,107,13,13,0
21,14,108,22,24,-2
21,14,109,23,16,7
21,14,110,19,24,-5
21,14,111,14,21,-7
21,14,112,23,11,12
21,14,113,5,12,-7
21,14,114,4,15,-11
21,14,115,19,11,8
21,14,116,18,13,5
21,14,117,12,18,-6
21,14,118,18,40,-22
21,14,119,18,21,-3
21,14,120,8,11,-3
21,14,121,13,8,5
21,14,122,6,25,-19
21,14,123,14,17,-3
21,14,124,15,24,-9
21,14,125,8,17,-9
21,14,126,15,18,-3
21,14,127,25,13,12
21,14,128,11,12,-1
21,14,129,6,6,0
21,14,130,8,22,-14
21,14,131,21,27,-6
21,14,132,14,13,1
21,14,133,9,15,-6
21,14,134,8,15,-7
21,14,135,12,21,-9
21,14,136,16,16,0
21,14,137,20,12,8
21,14,138,13,14,-1
21,14,139,2,12,-10
21,14,140,14,18,-4
21,14,141,9,3,6
21,14,142,18,24,-6
21,14,143,24,9,15
21,14,144,22,29,-7
21,14,145,24,26,-2
21,14,146,17,16,1
21,14,147,22,21,1
21,14,148,14,17,-3
21,14,149,3,28,-25
21,14,150,15,20,-5
21,14,151,9,18,-9
21,14,152,9,17,-8
21,14,153,11,13,-2
21,14,154,18,12,6
21,14,155,14,23,-9
21,14,156,7,20,-13
21,14,157,7,14,-7
21,14,158,14,15,-1
21,14,159,8,12,-4
21,14,160,24,21,3
21,14,161,24,16,8
21,14,162,13,32,-19
21,14,163,8,12,-4
21,14,164,12,13,-1
21,14,165,16,15,1
21,14,166,8,4,4
21,14,167,9,13,-4
21,14,168,18,18,0
21,14,169,14,13,1
21,14,170,6,10,-4
21,14,171,10,10,0
21,14,172,8,25,-17
21,14,173,15,23,-8
21,14,174,15,7,8
21,14,175,12,10,2
21,14,176,10,18,-8
21,14,177,16,16,0
21,14,178,30,20,10
21,14,179,7,23,-16
21,14,180,9,20,-11
21,14,181,11,21,-10
21,14,182,21,23,-2
21,14,183,14,18,-4
21,14,184,12,7,5
21,14,185,15,11,4
21,14,186,11,6,5
21,14,187,14,40,-26
21,14,188,19,31,-12
21,14,189,5,20,-15
21,14,190,9,5,4
21,14,191,14,18,-4
21,14,192,5,4,1
21,14,193,14,17,-3
21,14,194,7,21,-14
21,14,195,24,13,11
21,14,196,12,14,-2
21,14,197,9,14,-5
21,14,198,13,30,-17
21,14,199,14,19,-5
21,14,200,12,17,-5
21,14,201,14,11,3
21,14,202,12,4,8
21,14,203,5,10,-5
21,14,204,9,10,-1
21,14,205,17,21,-4
21,14,206,15,24,-9
21,14,207,7,20,-13
21,14,208,20,19,1
21,14,209,15,12,3
21,14,210,12,13,-1
21,14,211,7,9,-2
21,14,212,16,17,-1
21,14,213,7,18,-11
21,14,214,12,23,-11
21,14,215,20,17,3
21,14,216,12,27,-15
21,14,217,14,24,-10
21,14,218,5,7,-2
21,14,219,6,16,-10
21,14,220,20,12,8
21,14,221,10,21,-11
21,14,222,11,22,-11
21,14,223,25,20,5
21,14,224,16,24,-8
21,14,225,8,11,-3
21,14,226,14,22,-8
21,14,227,15,19,-4
21,14,228,12,19,-7
21,14,229,17,12,5
21,14,230,20,18,2
21,14,231,20,24,-4
21,14,232,13,25,-12
21,14,233,9,11,-2
21,14,234,6,19,-13
21,14,235,9,10,-1
21,14,236,11,18,-7
21,14,237,16,24,-8
21,14,238,11,25,-14
21,14,239,8,17,-9
21,14,240,17,20,-3
21,14,241,18,16,2
21,14,242,10,15,-5
21,14,243,9,29,-20
21,14,244,14,14,0
21,14,245,6,18,-12
21,14,246,17,13,4
21,14,247,10,15,-5
21,14,248,8,20,-12
21,14,249,1,6,-5
21,14,250,13,26,-13
21,14,251,13,19,-6
21,14,252,16,24,-8
